"Order ID","Year","Order Date","Ship Date","shipment days","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2013-163636","2013","12/6/2013","12/10/2013","4","Second Class","MP-18175","Mike Pelletier","Home Office","United States","Chicago","Illinois","60623","Central","OFF-AR-10001547","Office Supplies","Art","Newell 311","4","2","0.2","0"
"CA-2013-102813","2013","7/3/2013","7/4/2013","1","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Huntsville","Texas","77340","Central","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black","528","5","0.3"," -   "
"CA-2013-102813","2013","7/3/2013","7/4/2013","1","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Huntsville","Texas","77340","Central","OFF-PA-10000520","Office Supplies","Paper","Xerox 201","41","8","0.2","15"
"CA-2014-135377","2014","12/14/2014","12/19/2014","5","Standard Class","BP-11095","Bart Pistole","Corporate","United States","New York City","New York","10024","East","FUR-BO-10004015","Furniture","Bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish","288","3","0.2","7"
"CA-2012-165813","2012","3/20/2012","3/22/2012","2","Second Class","BM-11785","Bryan Mills","Consumer","United States","Salem","Oregon","97301","West","OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box","29","3","0.2","3"
"CA-2012-133585","2012","3/1/2012","3/4/2012","3","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas","77070","Central","OFF-AR-10003696","Office Supplies","Art","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","55","2","0.2","6"
"CA-2012-133585","2012","3/1/2012","3/4/2012","3","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas","77070","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","1,228","6","0.32","-36"
"CA-2013-116911","2013","9/16/2013","9/21/2013","5","Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Twin Falls","Idaho","83301","West","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","20","4","0.2","7"
"CA-2013-116911","2013","9/16/2013","9/21/2013","5","Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Twin Falls","Idaho","83301","West","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops","1,128","3","0","260"
"US-2014-129224","2014","3/18/2014","3/24/2014","6","Standard Class","AS-10630","Ann Steele","Home Office","United States","Knoxville","Tennessee","37918","South","OFF-LA-10003190","Office Supplies","Labels","Avery 474","5","2","0.2","2"
"CA-2014-145765","2014","5/29/2014","6/3/2014","5","Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona","85023","West","TEC-PH-10001305","Technology","Phones","Panasonic KX TS208W Corded phone","196","5","0.2","20"
"CA-2014-145765","2014","5/29/2014","6/3/2014","5","Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona","85023","West","OFF-PA-10001534","Office Supplies","Paper","Xerox 230","16","3","0.2","5"
"CA-2014-145765","2014","5/29/2014","6/3/2014","5","Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona","85023","West","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard","272","4","0.2","54"
"CA-2014-126914","2014","6/16/2014","6/20/2014","4","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Monroe","North Carolina","28110","South","FUR-CH-10000847","Furniture","Chairs","Global Executive Mid-Back Manager's Chair","698","3","0.2","52"
"CA-2014-126914","2014","6/16/2014","6/20/2014","4","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Monroe","North Carolina","28110","South","FUR-BO-10000468","Furniture","Bookcases","O'Sullivan 2-Shelf Heavy-Duty Bookcases","78","2","0.2","-4"
"CA-2012-169572","2012","9/6/2012","9/12/2012","6","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","Richmond","Virginia","23223","South","OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8""","47","9","0","21"
"CA-2014-162075","2014","3/19/2014","3/25/2014","6","Standard Class","TT-21220","Thomas Thornton","Consumer","United States","Houston","Texas","77041","Central","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED","538","7","0.2","47"
"CA-2011-162992","2011","12/19/2011","12/21/2011","2","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","OFF-LA-10001934","Office Supplies","Labels","Avery 516","15","2","0","7"
"CA-2011-162992","2011","12/19/2011","12/21/2011","2","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","OFF-FA-10004248","Office Supplies","Fasteners","Advantus T-Pin Paper Clips","23","5","0","9"
"CA-2011-162992","2011","12/19/2011","12/21/2011","2","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","TEC-PH-10001944","Technology","Phones","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","584","5","0.2","73"
"CA-2011-162992","2011","12/19/2011","12/21/2011","2","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","TEC-PH-10002085","Technology","Phones","Clarity 53712","211","4","0.2","16"
"CA-2013-106397","2013","7/8/2013","7/14/2013","6","Standard Class","MJ-17740","Max Jones","Consumer","United States","Orem","Utah","84057","West","OFF-PA-10003441","Office Supplies","Paper","Xerox 226","13","2","0","6"
"CA-2013-106397","2013","7/8/2013","7/14/2013","6","Standard Class","MJ-17740","Max Jones","Consumer","United States","Orem","Utah","84057","West","OFF-AR-10004602","Office Supplies","Art","Boston KS Multi-Size Manual Pencil Sharpener","46","2","0","13"
"US-2013-150140","2013","4/7/2013","4/11/2013","4","Standard Class","VM-21685","Valerie Mitchum","Home Office","United States","Burlington","Vermont","05408","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","1,295","5","0","337"
"CA-2011-116666","2011","5/8/2011","5/10/2011","2","First Class","KT-16480","Kean Thornton","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier","1,800","5","0.4","240"
"CA-2014-148992","2014","11/24/2014","11/28/2014","4","Standard Class","CS-12250","Chris Selesnick","Corporate","United States","Chicago","Illinois","60623","Central","OFF-PA-10004285","Office Supplies","Paper","Xerox 1959","11","2","0.2","4"
"CA-2013-140935","2013","11/11/2013","11/13/2013","2","First Class","AB-10015","Aaron Bergman","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","TEC-PH-10000562","Technology","Phones","Samsung Convoy 3","222","2","0","62"
"CA-2013-140935","2013","11/11/2013","11/13/2013","2","First Class","AB-10015","Aaron Bergman","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","FUR-BO-10003966","Furniture","Bookcases","Sauder Facets Collection Library, Sky Alder Finish","342","2","0","55"
"CA-2011-157644","2011","12/31/2011","1/1/2012","1","First Class","AH-10030","Aaron Hawkins","Corporate","United States","New York City","New York","10035","East","TEC-AC-10003614","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack","35","3","0","11"
"CA-2011-157644","2011","12/31/2011","1/1/2012","1","First Class","AH-10030","Aaron Hawkins","Corporate","United States","New York City","New York","10035","East","OFF-LA-10003148","Office Supplies","Labels","Avery 51","19","3","0","9"
"US-2014-100398","2014","8/20/2014","8/24/2014","4","Standard Class","DO-13435","Denny Ordway","Consumer","United States","Salt Lake City","Utah","84106","West","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","103","3","0.2","37"
"CA-2013-113082","2013","9/13/2013","9/17/2013","4","Standard Class","MC-17590","Matt Collister","Corporate","United States","Utica","New York","13501","East","FUR-FU-10002813","Furniture","Furnishings","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","40","2","0","15"
"US-2014-110646","2014","10/27/2014","11/1/2014","5","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets, Regency Series","33","3","0.7","-28"
"US-2014-110646","2014","10/27/2014","11/1/2014","5","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002807","Technology","Phones","Motorla HX550 Universal Bluetooth Headset","119","5","0.4","20"
"US-2014-110646","2014","10/27/2014","11/1/2014","5","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-LA-10001404","Office Supplies","Labels","Avery 517","15","5","0.2","5"
"CA-2014-120614","2014","5/31/2014","6/5/2014","5","Standard Class","SM-20950","Suzanne McNair","Corporate","United States","Los Angeles","California","90004","West","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","38","4","0","18"
"US-2013-140172","2013","3/9/2013","3/14/2013","5","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Jackson","Michigan","49201","Central","OFF-AP-10004233","Office Supplies","Appliances","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","207","3","0.1","48"
"US-2013-140172","2013","3/9/2013","3/14/2013","5","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Jackson","Michigan","49201","Central","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set","14","5","0","4"
"CA-2012-127754","2012","7/26/2012","7/31/2012","5","Standard Class","CK-12760","Cyma Kinney","Corporate","United States","Glendale","Arizona","85301","West","FUR-CH-10003199","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair","266","3","0.2","13"
"CA-2012-144274","2012","11/23/2012","11/25/2012","2","Second Class","PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone","308","2","0","89"
"CA-2012-144274","2012","11/23/2012","11/25/2012","2","Second Class","PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East","OFF-PA-10001583","Office Supplies","Paper","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack","44","6","0","21"
"CA-2012-144274","2012","11/23/2012","11/25/2012","2","Second Class","PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils, 12 Count","13","4","0","6"
"CA-2012-144274","2012","11/23/2012","11/25/2012","2","Second Class","PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East","OFF-EN-10003286","Office Supplies","Envelopes","Staples","17","2","0","8"
"CA-2012-144274","2012","11/23/2012","11/25/2012","2","Second Class","PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East","OFF-PA-10003441","Office Supplies","Paper","Xerox 226","39","6","0","19"
"CA-2012-142930","2012","11/28/2012","12/2/2012","4","Standard Class","EB-14170","Evan Bailliet","Consumer","United States","Austin","Texas","78745","Central","OFF-PA-10003395","Office Supplies","Paper","Xerox 1941","336","4","0.2","117"
"CA-2014-100622","2014","11/4/2014","11/8/2014","4","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida","32839","South","TEC-CO-10003236","Technology","Copiers","Canon Image Class D660 Copier","960","2","0.2","312"
"CA-2014-100622","2014","11/4/2014","11/8/2014","4","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida","32839","South","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","4","2","0.7","-3"
"CA-2014-100622","2014","11/4/2014","11/8/2014","4","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida","32839","South","OFF-AR-10004010","Office Supplies","Art","Hunt Boston Vacuum Mount KS Pencil Sharpener","56","2","0.2","4"
"CA-2014-100622","2014","11/4/2014","11/8/2014","4","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida","32839","South","OFF-PA-10002947","Office Supplies","Paper","Xerox 1923","11","2","0.2","4"
"CA-2014-117156","2014","3/22/2014","3/24/2014","2","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Reading","Pennsylvania","19601","East","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes","9","3","0.2","3"
"CA-2012-115399","2012","12/19/2012","12/22/2012","3","First Class","AG-10900","Arthur Gainer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-LA-10003190","Office Supplies","Labels","Avery 474","7","3","0.2","3"
"US-2011-157847","2011","4/2/2011","4/6/2011","4","Second Class","SC-20020","Sam Craven","Consumer","United States","Houston","Texas","77095","Central","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898","27","5","0.2","9"
"US-2011-157847","2011","4/2/2011","4/6/2011","4","Second Class","SC-20020","Sam Craven","Consumer","United States","Houston","Texas","77095","Central","OFF-PA-10001593","Office Supplies","Paper","Xerox 1947","33","7","0.2","10"
"CA-2012-115168","2012","6/5/2012","6/9/2012","4","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Saint Charles","Missouri","63301","Central","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981","11","2","0","5"
"CA-2011-109680","2011","10/6/2011","10/9/2011","3","First Class","VP-21760","Victoria Pisteka","Corporate","United States","Indianapolis","Indiana","46203","Central","OFF-ST-10001932","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files","386","2","0","54"
"CA-2013-167983","2013","8/22/2013","8/25/2013","3","Second Class","RP-19270","Rachel Payne","Corporate","United States","Seattle","Washington","98115","West","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","33","10","0.2","12"
"CA-2012-145324","2012","11/15/2012","11/19/2012","4","Standard Class","DH-13675","Duane Huffman","Home Office","United States","Harrisonburg","Virginia","22801","South","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock","40","2","0","14"
"CA-2012-153423","2012","6/22/2012","6/27/2012","5","Standard Class","SW-20455","Shaun Weien","Consumer","United States","Rochester","New York","14609","East","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1,218","2","0.2","457"
"US-2014-132675","2014","9/25/2014","9/29/2014","4","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South","OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","16","1","0","4"
"US-2014-132675","2014","9/25/2014","9/29/2014","4","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South","TEC-PH-10003171","Technology","Phones","Plantronics Encore H101 Dual Earpieces Headset","90","2","0","25"
"US-2014-132675","2014","9/25/2014","9/29/2014","4","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South","OFF-AR-10000614","Office Supplies","Art","Barrel Sharpener","14","4","0","4"
"US-2014-132675","2014","9/25/2014","9/29/2014","4","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South","OFF-AR-10000034","Office Supplies","Art","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","13","3","0","5"
"US-2014-132675","2014","9/25/2014","9/29/2014","4","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South","OFF-LA-10003766","Office Supplies","Labels","Self-Adhesive Removable Labels","16","5","0","8"
"CA-2011-153808","2011","4/6/2011","4/10/2011","4","Second Class","FH-14275","Frank Hawley","Corporate","United States","Los Angeles","California","90004","West","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners","71","3","0","18"
"CA-2011-153808","2011","4/6/2011","4/10/2011","4","Second Class","FH-14275","Frank Hawley","Corporate","United States","Los Angeles","California","90004","West","OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","66","2","0.2","24"
"CA-2011-153808","2011","4/6/2011","4/10/2011","4","Second Class","FH-14275","Frank Hawley","Corporate","United States","Los Angeles","California","90004","West","TEC-AC-10004171","Technology","Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","300","3","0","132"
"US-2013-112396","2013","2/9/2013","2/13/2013","4","Standard Class","JR-16210","Justin Ritter","Corporate","United States","San Francisco","California","94110","West","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","90","3","0","40"
"US-2013-112396","2013","2/9/2013","2/13/2013","4","Standard Class","JR-16210","Justin Ritter","Corporate","United States","San Francisco","California","94110","West","TEC-AC-10004761","Technology","Accessories","Maxell 4.7GB DVD+RW 3/Pack","32","2","0","11"
"CA-2011-141173","2011","11/18/2011","11/20/2011","2","Second Class","JC-16105","Julie Creighton","Corporate","United States","Minneapolis","Minnesota","55407","Central","OFF-ST-10000885","Office Supplies","Storage","Fellowes Desktop Hanging File Manager","67","5","0","17"
"CA-2014-156664","2014","12/19/2014","12/24/2014","5","Standard Class","BP-11290","Beth Paige","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","7","3","0.7","-6"
"CA-2014-156664","2014","12/19/2014","12/24/2014","5","Standard Class","BP-11290","Beth Paige","Consumer","United States","Columbus","Ohio","43229","East","OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps","5","3","0.2","2"
"CA-2014-156664","2014","12/19/2014","12/24/2014","5","Standard Class","BP-11290","Beth Paige","Consumer","United States","Columbus","Ohio","43229","East","OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream","91","5","0.2","30"
"CA-2014-156664","2014","12/19/2014","12/24/2014","5","Standard Class","BP-11290","Beth Paige","Consumer","United States","Columbus","Ohio","43229","East","OFF-AP-10004487","Office Supplies","Appliances","Kensington 4 Outlet MasterPiece Compact Power Control Center","130","2","0.2","13"
"CA-2012-140718","2012","7/2/2012","7/4/2012","2","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60","74","1","0.2","8"
"CA-2012-140718","2012","7/2/2012","7/4/2012","2","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","FUR-FU-10000076","Furniture","Furnishings","24-Hour Round Wall Clock","160","10","0.2","46"
"CA-2012-140718","2012","7/2/2012","7/4/2012","2","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","3","2","0.7","-2"
"CA-2012-140718","2012","7/2/2012","7/4/2012","2","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad","9","2","0.2","3"
"CA-2011-119977","2011","10/8/2011","10/13/2011","5","Second Class","DN-13690","Duane Noonan","Consumer","United States","New York City","New York","10011","East","OFF-PA-10003823","Office Supplies","Paper","Xerox 197","124","4","0","56"
"US-2012-115343","2012","9/22/2012","9/25/2012","3","First Class","FO-14305","Frank Olsen","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-SU-10000898","Office Supplies","Supplies","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","56","5","0.2","6"
"US-2012-115343","2012","9/22/2012","9/25/2012","3","First Class","FO-14305","Frank Olsen","Consumer","United States","Philadelphia","Pennsylvania","19143","East","TEC-AC-10003832","Technology","Accessories","Logitech P710e Mobile Speakerphone","618","3","0.2","-8"
"CA-2014-163671","2014","12/25/2014","12/31/2014","6","Standard Class","DP-13105","Dave Poirier","Corporate","United States","Meridian","Idaho","83642","West","OFF-BI-10001679","Office Supplies","Binders","GBC Instant Index System for Binding Systems","21","3","0.2","8"
"CA-2014-135909","2014","10/14/2014","10/21/2014","7","Standard Class","JW-15220","Jane Waco","Corporate","United States","Sacramento","California","95823","West","TEC-AC-10002335","Technology","Accessories","Logitech Media Keyboard K200","210","6","0","40"
"CA-2014-135909","2014","10/14/2014","10/21/2014","7","Standard Class","JW-15220","Jane Waco","Corporate","United States","Sacramento","California","95823","West","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","32","2","0.2","-8"
"CA-2014-135909","2014","10/14/2014","10/21/2014","7","Standard Class","JW-15220","Jane Waco","Corporate","United States","Sacramento","California","95823","West","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","5,084","5","0.2","1,906"
"US-2014-114356","2014","8/21/2014","8/27/2014","6","Standard Class","TT-21460","Tonja Turnell","Home Office","United States","Charlotte","North Carolina","28205","South","TEC-PH-10003171","Technology","Phones","Plantronics Encore H101 Dual Earpieces Headset","36","1","0.2","4"
"CA-2012-125934","2012","9/11/2012","9/18/2012","7","Standard Class","SN-20560","Skye Norling","Home Office","United States","Paterson","New Jersey","7501","East","OFF-LA-10000414","Office Supplies","Labels","Avery 503","31","3","0","15"
"CA-2012-125934","2012","9/11/2012","9/18/2012","7","Standard Class","SN-20560","Skye Norling","Home Office","United States","Paterson","New Jersey","7501","East","FUR-FU-10002107","Furniture","Furnishings","Eldon Pizzaz Desk Accessories","9","4","0","4"
"CA-2012-125934","2012","9/11/2012","9/18/2012","7","Standard Class","SN-20560","Skye Norling","Home Office","United States","Paterson","New Jersey","7501","East","OFF-BI-10004593","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers","210","4","0","96"
"CA-2012-125934","2012","9/11/2012","9/18/2012","7","Standard Class","SN-20560","Skye Norling","Home Office","United States","Paterson","New Jersey","7501","East","OFF-AP-10003860","Office Supplies","Appliances","Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","111","4","0","30"
"CA-2012-125934","2012","9/11/2012","9/18/2012","7","Standard Class","SN-20560","Skye Norling","Home Office","United States","Paterson","New Jersey","7501","East","OFF-PA-10000556","Office Supplies","Paper","Xerox 208","39","6","0","19"
"CA-2012-158148","2012","12/20/2012","12/26/2012","6","Standard Class","JM-15865","John Murray","Consumer","United States","Arlington","Virginia","22204","South","OFF-AP-10003281","Office Supplies","Appliances","Acco 6 Outlet Guardian Standard Surge Suppressor","36","3","0","11"
"CA-2011-120411","2011","9/20/2011","9/23/2011","3","First Class","SB-20185","Sarah Brown","Consumer","United States","Chicago","Illinois","60653","Central","FUR-BO-10004218","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","493","5","0.3","-70"
"CA-2011-120411","2011","9/20/2011","9/23/2011","3","First Class","SB-20185","Sarah Brown","Consumer","United States","Chicago","Illinois","60653","Central","TEC-PH-10002185","Technology","Phones","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","11","2","0.2","3"
"CA-2013-158260","2013","11/5/2013","11/9/2013","4","Standard Class","CC-12475","Cindy Chapman","Consumer","United States","San Diego","California","92037","West","TEC-MA-10003176","Technology","Machines","Okidata B400 Printer","686","2","0.2","77"
"CA-2014-101805","2014","12/2/2014","12/7/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Seattle","Washington","98105","West","OFF-BI-10002003","Office Supplies","Binders","Ibico Presentation Index for Binding Systems","16","5","0.2","5"
"CA-2014-101805","2014","12/2/2014","12/7/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Seattle","Washington","98105","West","FUR-FU-10000023","Furniture","Furnishings","Eldon Wave Desk Accessories","71","12","0","31"
"CA-2014-101805","2014","12/2/2014","12/7/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Seattle","Washington","98105","West","OFF-ST-10002756","Office Supplies","Storage","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","541","4","0","5"
"US-2011-105137","2011","10/10/2011","10/10/2011","0","Same Day","RB-19435","Richard Bierner","Consumer","United States","Columbus","Ohio","43229","East","TEC-MA-10002694","Technology","Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","102","2","0.7","-71"
"US-2011-105137","2011","10/10/2011","10/10/2011","0","Same Day","RB-19435","Richard Bierner","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder, Black","18","2","0.7","-13"
"CA-2014-142489","2014","11/15/2014","11/17/2014","2","Second Class","TC-21295","Toby Carlisle","Consumer","United States","Houston","Texas","77095","Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","22","5","0.8","-33"
"US-2013-141264","2013","8/14/2013","8/20/2013","6","Standard Class","CT-11995","Carol Triggs","Consumer","United States","Irving","Texas","75061","Central","OFF-SU-10003505","Office Supplies","Supplies","Premier Electric Letter Opener","185","2","0.2","-35"
"US-2013-141264","2013","8/14/2013","8/20/2013","6","Standard Class","CT-11995","Carol Triggs","Consumer","United States","Irving","Texas","75061","Central","OFF-AP-10002534","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator","59","1","0.8","-153"
"CA-2014-126928","2014","9/18/2014","9/24/2014","6","Standard Class","GZ-14470","Gary Zandusky","Consumer","United States","Morristown","New Jersey","7960","East","TEC-MA-10004626","Technology","Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","480","4","0","226"
"CA-2014-126928","2014","9/18/2014","9/24/2014","6","Standard Class","GZ-14470","Gary Zandusky","Consumer","United States","Morristown","New Jersey","7960","East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","34","3","0","10"
"US-2012-107944","2012","3/23/2012","3/25/2012","2","First Class","AM-10360","Alice McCarthy","Corporate","United States","Los Angeles","California","90008","West","OFF-PA-10000659","Office Supplies","Paper","TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","193","11","0","93"
"US-2012-107944","2012","3/23/2012","3/25/2012","2","First Class","AM-10360","Alice McCarthy","Corporate","United States","Los Angeles","California","90008","West","TEC-AC-10000736","Technology","Accessories","Logitech G600 MMO Gaming Mouse","240","3","0","86"
"CA-2013-135594","2013","7/1/2013","7/4/2013","3","Second Class","AH-10120","Adrian Hane","Home Office","United States","Aurora","Illinois","60505","Central","TEC-AC-10003038","Technology","Accessories","Kingston Digital DataTraveler 16GB USB 2.0","50","7","0.2","-1"
"US-2014-115252","2014","10/21/2014","10/26/2014","5","Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Durham","North Carolina","27707","South","TEC-PH-10004071","Technology","Phones","PayAnywhere Card Reader","16","2","0.2","1"
"US-2014-115252","2014","10/21/2014","10/26/2014","5","Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Durham","North Carolina","27707","South","OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","14","3","0.2","4"
"CA-2011-107398","2011","8/25/2011","8/30/2011","5","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","7","4","0.7","-5"
